,location,total_sqft,bath,price,bhk
5984,Sarjapur  Road,1680.0,3.0,112.0,3
5985,Sarjapur  Road,1255.0,2.0,92.0,2
5986,Sarjapur  Road,1220.0,3.0,58.0,3
5987,Sarjapur  Road,1311.0,2.0,78.0,2
5988,Sarjapur  Road,1220.0,3.0,56.0,3
5989,Sarjapur  Road,1157.0,2.0,75.0,3
5990,Sarjapur  Road,1145.0,2.0,75.0,2
5991,Sarjapur  Road,1300.0,2.0,70.0,3
5992,Sarjapur  Road,1390.0,2.0,62.0,2
5993,Sarjapur  Road,1725.0,3.0,90.0,3
5994,Sarjapur  Road,2199.0,2.0,98.94,3
5995,Sarjapur  Road,2180.0,3.0,170.0,3
5996,Sarjapur  Road,1084.0,2.0,55.0,2
5997,Sarjapur  Road,1220.0,3.0,62.0,3
5998,Sarjapur  Road,1750.0,3.0,110.0,3
5999,Sarjapur  Road,1888.0,4.0,95.0,3
6000,Sarjapur  Road,1300.0,3.0,60.0,3
6001,Sarjapur  Road,1200.0,3.0,70.0,3
6002,Sarjapur  Road,2600.0,3.0,200.0,3
6003,Sarjapur  Road,5965.0,5.0,385.0,5
6004,Sarjapur  Road,685.0,1.0,40.0,1
6005,Sarjapur  Road,915.0,2.0,38.0,2
6006,Sarjapur  Road,2720.0,5.0,210.0,3
6007,Sarjapur  Road,1241.0,2.0,82.0,2
6008,Sarjapur  Road,984.0,2.0,45.91,2
6009,Sarjapur  Road,1400.0,2.0,68.0,2
6010,Sarjapur  Road,3785.0,6.0,280.0,4
6011,Sarjapur  Road,835.0,1.0,46.95,1
6012,Sarjapur  Road,1280.0,2.0,76.0,2
6013,Sarjapur  Road,1145.0,2.0,49.5,2
6014,Sarjapur  Road,1470.0,3.0,62.0,3
6015,Sarjapur  Road,1263.0,2.0,78.0,2
6016,Sarjapur  Road,1691.0,3.0,98.0,3
6017,Sarjapur  Road,1308.0,2.0,83.0,2
6018,Sarjapur  Road,1592.0,3.0,91.0,3
6019,Sarjapur  Road,1016.0,2.0,45.0,2
6020,Sarjapur  Road,1150.0,2.0,77.0,2
6021,Sarjapur  Road,1965.0,3.0,120.0,3
6022,Sarjapur  Road,2275.0,4.0,180.0,3
6023,Sarjapur  Road,985.0,2.0,49.0,2
6024,Sarjapur  Road,1418.0,2.0,78.0,2
6025,Sarjapur  Road,1200.0,2.0,93.0,2
6026,Sarjapur  Road,1586.0,3.0,70.0,3
6027,Sarjapur  Road,1260.0,2.0,53.0,2
6028,Sarjapur  Road,1115.0,2.0,60.0,2
6029,Sarjapur  Road,1525.0,2.0,87.0,3
6030,Sarjapur  Road,1346.0,2.0,71.32,2
6031,Sarjapur  Road,3905.0,7.0,290.0,5
6032,Sarjapur  Road,915.0,2.0,37.0,2
6033,Sarjapur  Road,715.0,1.0,29.0,1
6034,Sarjapur  Road,1230.0,2.0,94.5,2
6035,Sarjapur  Road,1750.0,3.0,99.0,3
6036,Sarjapur  Road,1145.0,2.0,62.0,2
6037,Sarjapur  Road,1500.0,3.0,88.0,3
6038,Sarjapur  Road,1190.0,2.0,50.0,2
6039,Sarjapur  Road,1846.0,3.0,145.0,3
6040,Sarjapur  Road,1067.0,2.0,60.0,2
6041,Sarjapur  Road,3200.0,5.0,140.0,5
6042,Sarjapur  Road,1700.0,3.0,95.0,3
6043,Sarjapur  Road,1230.0,2.0,65.0,2
6044,Sarjapur  Road,1939.0,3.0,98.0,3
6045,Sarjapur  Road,3785.0,5.0,280.0,4
6046,Sarjapur  Road,2556.0,3.0,169.0,3
6047,Sarjapur  Road,1278.0,2.0,90.0,2
6048,Sarjapur  Road,984.0,2.0,45.91,2
6049,Sarjapur  Road,1305.0,2.0,99.0,2
6050,Sarjapur  Road,1755.0,3.0,122.0,3
6051,Sarjapur  Road,1000.0,2.0,38.5,2
6052,Sarjapur  Road,6464.0,2.0,338.0,4
6053,Sarjapur  Road,1173.0,2.0,45.75,3
6054,Sarjapur  Road,1120.0,2.0,50.0,2
6055,Sarjapur  Road,1530.0,2.0,60.0,3
6056,Sarjapur  Road,1700.0,3.0,93.5,3
6057,Sarjapur  Road,1403.0,3.0,56.0,3
6058,Sarjapur  Road,1060.0,2.0,55.0,2
6059,Sarjapur  Road,1455.0,2.0,98.0,3
6060,Sarjapur  Road,1850.0,3.0,140.0,3
6061,Sarjapur  Road,950.0,1.0,39.9,1
6062,Sarjapur  Road,1826.0,3.0,130.0,3
6063,Sarjapur  Road,1115.0,2.0,50.0,2
6064,Sarjapur  Road,1220.0,3.0,58.0,3
6065,Sarjapur  Road,1660.0,2.0,116.0,3
6066,Sarjapur  Road,1700.0,3.0,108.0,3
6067,Sarjapur  Road,1539.0,3.0,85.0,3
6068,Sarjapur  Road,1489.0,2.0,82.0,3
6069,Sarjapur  Road,1550.0,2.0,69.75,3
6070,Sarjapur  Road,1200.0,2.0,75.0,2
6071,Sarjapur  Road,1115.0,2.0,50.0,2
6072,Sarjapur  Road,1308.0,2.0,58.86,2
6073,Sarjapur  Road,920.0,2.0,40.0,2
6074,Sarjapur  Road,3044.0,3.0,183.0,3
6075,Sarjapur  Road,1163.0,2.0,62.0,3
6076,Sarjapur  Road,3004.0,4.0,158.0,3
6077,Sarjapur  Road,1877.0,4.0,150.0,3
6078,Sarjapur  Road,1115.0,2.0,43.0,2
6079,Sarjapur  Road,1115.0,2.0,50.0,2
6080,Sarjapur  Road,1229.0,2.0,70.0,2
6081,Sarjapur  Road,1342.0,2.0,70.0,2
6082,Sarjapur  Road,1711.0,3.0,110.0,3
6083,Sarjapur  Road,1484.0,2.0,65.0,3
6084,Sarjapur  Road,1115.0,2.0,50.0,2
6085,Sarjapur  Road,1220.0,3.0,57.0,3
6086,Sarjapur  Road,1050.0,2.0,63.5,2
6087,Sarjapur  Road,1350.0,2.0,102.0,2
6088,Sarjapur  Road,2990.0,4.0,240.0,4
6089,Sarjapur  Road,1035.0,2.0,49.0,2
6090,Sarjapur  Road,1457.0,3.0,85.0,3
6091,Sarjapur  Road,1685.0,3.0,135.0,3
6092,Sarjapur  Road,1350.0,2.0,68.0,2
6093,Sarjapur  Road,1200.0,3.0,70.0,3
6094,Sarjapur  Road,1157.0,2.0,53.99,3
6095,Sarjapur  Road,1385.0,3.0,55.0,3
6096,Sarjapur  Road,1700.0,3.0,79.9,3
6097,Sarjapur  Road,984.0,2.0,55.0,2
6098,Sarjapur  Road,1864.0,3.0,105.0,4
6099,Sarjapur  Road,1157.0,2.0,57.84,3
6100,Sarjapur  Road,1320.0,2.0,100.0,2
6101,Sarjapur  Road,1984.0,4.0,145.0,3
6102,Sarjapur  Road,1800.0,3.0,90.0,4
6103,Sarjapur  Road,7800.0,6.0,385.0,5
6104,Sarjapur  Road,1550.0,2.0,89.0,3
6105,Sarjapur  Road,2425.0,5.0,201.0,4
6106,Sarjapur  Road,1691.0,3.0,113.0,3
6107,Sarjapur  Road,1400.0,3.0,55.0,3
6108,Sarjapur  Road,2070.0,4.0,160.0,3
6109,Sarjapur  Road,1220.0,3.0,56.0,3
6110,Sarjapur  Road,1435.0,3.0,90.0,3
6111,Sarjapur  Road,1194.0,2.0,51.0,2
6112,Sarjapur  Road,1262.0,2.0,67.0,2
6113,Sarjapur  Road,1693.0,3.0,125.0,3
6114,Sarjapur  Road,1826.0,3.0,125.0,3
6115,Sarjapur  Road,1660.0,3.0,116.0,3
6116,Sarjapur  Road,1060.0,2.0,50.0,2
6117,Sarjapur  Road,1830.0,3.0,119.0,3
6118,Sarjapur  Road,984.0,2.0,45.91,2
6119,Sarjapur  Road,1929.0,4.0,101.0,3
6120,Sarjapur  Road,1525.0,2.0,65.0,3
6121,Sarjapur  Road,2900.0,4.0,240.0,4
6122,Sarjapur  Road,1059.0,2.0,68.0,2
6123,Sarjapur  Road,1577.0,3.0,65.0,3
6124,Sarjapur  Road,1157.0,2.0,74.0,3
6125,Sarjapur  Road,1700.0,3.0,118.0,3
6126,Sarjapur  Road,1691.0,3.0,120.0,3
6127,Sarjapur  Road,1929.0,3.0,103.0,3
6128,Sarjapur  Road,1308.0,2.0,75.0,2
6129,Sarjapur  Road,1580.0,3.0,125.0,3
6130,Sarjapur  Road,1797.0,4.0,95.0,3
6131,Sarjapur  Road,1763.25,3.0,98.0,3
6132,Sarjapur  Road,1826.0,3.0,130.0,3
6133,Sarjapur  Road,1550.0,2.0,98.0,3
6134,Sarjapur  Road,1145.0,2.0,49.5,2
6135,Sarjapur  Road,1450.0,2.0,75.0,3
6136,Sarjapur  Road,1819.0,3.0,100.0,3
6137,Sarjapur  Road,984.0,2.0,59.0,2
6138,Sarjapur  Road,1489.0,3.0,88.0,3
6139,Sarjapur  Road,702.0,1.0,52.0,1
6140,Sarjapur  Road,1242.0,2.0,75.0,2
6141,Sarjapur  Road,2275.0,4.0,185.0,3
6142,Sarjapur  Road,2100.0,3.0,135.0,3
6143,Sarjapur  Road,1700.0,3.0,93.5,3
6144,Sarjapur  Road,1862.0,4.0,110.0,3
6145,Sarjapur  Road,2275.0,4.0,175.0,3
6146,Sarjapur  Road,1787.0,3.0,116.0,3
6147,Sarjapur  Road,1691.0,3.0,93.01,3
6148,Sarjapur  Road,1028.0,2.0,56.0,2
6149,Sarjapur  Road,4395.0,4.0,242.0,4
6150,Sarjapur  Road,1181.0,2.0,65.0,3
6151,Sarjapur  Road,1691.0,3.0,100.0,3
6152,Sarjapur  Road,1026.0,2.0,60.55,2
6153,Sarjapur  Road,1350.0,2.0,85.0,2
6154,Sarjapur  Road,1157.0,2.0,72.0,3
6155,Sarjapur  Road,1019.0,2.0,62.0,2
6156,Sarjapur  Road,3418.0,3.0,235.0,4
6157,Sarjapur  Road,691.0,1.0,31.1,1
6158,Sarjapur  Road,994.0,2.0,45.0,2
6159,Sarjapur  Road,3913.0,5.0,176.0,4
6160,Sarjapur  Road,1130.0,2.0,55.0,2
6161,Sarjapur  Road,1881.0,3.0,145.0,3
6162,Sarjapur  Road,2275.0,4.0,182.0,3
6163,Sarjapur  Road,1525.0,2.0,65.0,3
6164,Sarjapur  Road,1346.0,2.0,67.38,2
6165,Sarjapur  Road,1881.0,3.0,145.0,3
6166,Sarjapur  Road,1045.0,2.0,42.15,2
6167,Sarjapur  Road,2880.0,3.0,211.0,4
6168,Sarjapur  Road,3418.0,2.0,222.0,4
6169,Sarjapur  Road,984.0,2.0,45.91,2
6170,Sarjapur  Road,675.0,1.0,27.0,1
6171,Sarjapur  Road,2582.5,2.0,102.92,3
6172,Sarjapur  Road,1346.0,2.0,74.03,2
6173,Sarjapur  Road,1691.0,3.0,119.0,3
6174,Sarjapur  Road,1335.0,2.0,95.0,2
6175,Sarjapur  Road,1525.0,2.0,63.0,3
6176,Sarjapur  Road,1680.0,3.0,126.0,3
6177,Sarjapur  Road,1222.0,2.0,68.0,3
6178,Sarjapur  Road,3420.0,4.0,225.0,4
6179,Sarjapur  Road,1510.0,2.0,110.0,3
6180,Sarjapur  Road,1242.0,2.0,78.0,2
6181,Sarjapur  Road,1665.0,3.0,74.93,3
6182,Sarjapur  Road,1129.0,2.0,69.0,2
6183,Sarjapur  Road,1850.0,3.0,140.0,3
6184,Sarjapur  Road,1113.0,2.0,44.5,2
6185,Sarjapur  Road,1879.0,3.0,155.0,3
6186,Sarjapur  Road,1157.0,2.0,75.0,3
6187,Sarjapur  Road,2425.0,5.0,175.0,4
6188,Sarjapur  Road,1323.0,2.0,74.0,2
6189,Sarjapur  Road,2289.0,3.0,178.0,3
6190,Sarjapur  Road,1505.0,2.0,60.0,3
6191,Sarjapur  Road,1314.0,2.0,70.44,3
6192,Sarjapur  Road,2100.0,3.0,130.0,3
6193,Sarjapur  Road,702.0,1.0,35.8,1
6194,Sarjapur  Road,1115.0,2.0,50.0,2
6195,Sarjapur  Road,1800.0,3.0,128.0,3
6196,Sarjapur  Road,2275.0,4.0,187.0,3
6197,Sarjapur  Road,1270.0,2.0,54.0,3
6198,Sarjapur  Road,1026.0,2.0,60.8,2
6199,Sarjapur  Road,1025.0,2.0,45.5,2
6200,Sarjapur  Road,1216.0,2.0,70.0,2
6201,Sarjapur  Road,1112.0,2.0,62.0,2
6202,Sarjapur  Road,1273.0,2.0,60.0,2
6203,Sarjapur  Road,1157.0,2.0,69.0,3
6204,Sarjapur  Road,1000.0,2.0,40.0,2
6205,Sarjapur  Road,1026.0,2.0,60.8,2
6206,Sarjapur  Road,1150.0,2.0,48.5,2
6207,Sarjapur  Road,1600.0,3.0,120.0,3
6208,Sarjapur  Road,1370.0,2.0,70.0,2
6209,Sarjapur  Road,1346.0,2.0,74.03,2
6210,Sarjapur  Road,475.0,1.0,26.0,1
6211,Sarjapur  Road,1197.0,2.0,56.86,2
6212,Sarjapur  Road,3040.0,4.0,135.0,4
6213,Sarjapur  Road,1660.0,2.0,116.0,3
6214,Sarjapur  Road,1194.0,2.0,57.0,2
6215,Sarjapur  Road,984.0,2.0,45.75,2
6216,Sarjapur  Road,1346.0,2.0,69.61,2
6217,Sarjapur  Road,2089.0,3.0,148.0,3
6218,Sarjapur  Road,1612.0,3.0,98.38,3
6219,Sarjapur  Road,1290.0,2.0,88.0,2
6220,Sarjapur  Road,1371.0,2.0,86.0,2
6221,Sarjapur  Road,2140.0,3.0,139.0,3
6222,Sarjapur  Road,1044.0,2.0,55.0,2
6223,Sarjapur  Road,1600.0,3.0,85.0,3
6224,Sarjapur  Road,2180.0,4.0,180.0,3
6225,Sarjapur  Road,1691.0,3.0,119.0,3
6226,Sarjapur  Road,2206.0,4.0,180.0,3
6227,Sarjapur  Road,1309.0,2.0,69.5,2
6228,Sarjapur  Road,1691.0,3.0,100.0,3
6229,Sarjapur  Road,1367.0,2.0,80.0,2
6230,Sarjapur  Road,1565.0,3.0,78.0,3
6231,Sarjapur  Road,4395.0,4.0,242.0,4
6232,Sarjapur  Road,1984.0,4.0,148.0,3
6233,Sarjapur  Road,1035.0,2.0,47.0,2
6234,Sarjapur  Road,1346.0,2.0,74.03,2
6235,Sarjapur  Road,1115.0,2.0,50.0,2
6236,Sarjapur  Road,1112.0,2.0,58.0,2
6237,Sarjapur  Road,1340.0,2.0,75.0,2
6238,Sarjapur  Road,3500.0,3.0,275.0,3
6239,Sarjapur  Road,1850.0,3.0,89.0,3
6240,Sarjapur  Road,1132.0,2.0,70.0,2
6241,Sarjapur  Road,1380.0,2.0,55.0,3
6242,Sarjapur  Road,2425.0,5.0,195.0,4
6243,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
6244,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
6245,Sarjapura - Attibele Road,829.0,2.0,22.8,2
6246,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
6247,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
6248,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
6249,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
6250,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
6251,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
6252,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
6253,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
6254,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
6255,Sarjapura - Attibele Road,740.0,1.0,23.65,1
6256,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
6257,Sector 2 HSR Layout,1296.0,2.0,75.0,2
6258,Sector 2 HSR Layout,794.0,1.0,60.0,1
6259,Sector 2 HSR Layout,1143.0,2.0,65.0,2
6260,Sector 2 HSR Layout,1665.0,3.0,110.0,3
6261,Sector 2 HSR Layout,1512.0,3.0,80.0,3
6262,Sector 2 HSR Layout,1332.0,2.0,101.0,2
6263,Sector 2 HSR Layout,1600.0,3.0,90.0,3
6264,Sector 2 HSR Layout,1231.0,2.0,66.0,2
6265,Sector 7 HSR Layout,3000.0,5.0,275.0,4
6266,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6267,Sector 7 HSR Layout,1760.0,3.0,145.0,3
6268,Sector 7 HSR Layout,3900.0,3.0,300.0,3
6269,Sector 7 HSR Layout,1163.0,2.0,98.86,2
6270,Sector 7 HSR Layout,1342.0,2.0,115.0,2
6271,Sector 7 HSR Layout,1760.0,3.0,160.0,3
6272,Sector 7 HSR Layout,1760.0,3.0,142.0,3
6273,Sector 7 HSR Layout,2400.0,2.0,195.0,3
6274,Sector 7 HSR Layout,1760.0,3.0,185.0,3
6275,Sector 7 HSR Layout,1162.0,2.0,98.77,2
6276,Seegehalli,901.0,2.0,35.14,2
6277,Seegehalli,1150.0,2.0,42.9,3
6278,Seegehalli,800.0,1.0,50.0,2
6279,Seegehalli,1525.0,3.0,65.0,3
6280,Seegehalli,1118.0,2.0,37.5,2
6281,Seegehalli,1200.0,2.0,62.0,3
6282,Seegehalli,1155.0,2.0,72.0,2
6283,Seegehalli,1830.0,4.0,82.0,3
6284,Seegehalli,4000.0,3.0,235.0,3
6285,Seegehalli,3000.0,5.0,150.0,4
6286,Seegehalli,2800.0,4.0,140.0,4
6287,Seegehalli,1096.0,2.0,41.0,2
6288,Seegehalli,1420.0,2.0,46.0,3
6289,Seegehalli,920.0,2.0,27.0,2
6290,Seegehalli,1553.0,3.0,68.0,3
6291,Seegehalli,1639.0,3.0,120.0,3
6292,Seegehalli,3000.0,4.0,235.0,3
6293,Seegehalli,1134.0,2.0,45.0,2
6294,Seegehalli,1683.0,3.0,80.0,3
6295,Seegehalli,1176.0,2.0,50.0,2
6296,Seegehalli,3000.0,4.0,240.0,3
6297,Shampura,2650.0,4.0,150.0,4
6298,Shampura,1200.0,2.0,53.0,2
6299,Shampura,700.0,1.0,35.0,2
6300,Shampura,1400.0,3.0,70.0,3
6301,Shampura,1475.0,3.0,78.0,3
6302,Shampura,1700.0,3.0,75.0,3
6303,Shivaji Nagar,850.0,2.0,55.0,2
6304,Shivaji Nagar,1554.0,3.0,130.0,2
6305,Shivaji Nagar,2200.0,2.0,110.0,2
6306,Shivaji Nagar,3820.0,1.0,306.0,1
6307,Shivaji Nagar,703.0,2.0,49.5,2
6308,Shivaji Nagar,1460.0,2.0,90.0,3
6309,Shivaji Nagar,1226.0,2.0,60.0,3
6310,Singasandra,1440.0,2.0,65.0,3
6311,Singasandra,1030.0,2.0,55.0,2
6312,Singasandra,3850.0,6.0,195.0,4
6313,Singasandra,1100.0,2.0,52.0,2
6314,Singasandra,1306.0,2.0,58.0,3
6315,Singasandra,1300.0,2.0,65.0,2
6316,Singasandra,3126.0,4.0,120.0,4
6317,Singasandra,1464.0,3.0,56.0,3
6318,Singasandra,1010.0,2.0,40.0,2
6319,Singasandra,1375.0,2.0,58.0,2
6320,Singasandra,1120.0,2.0,60.0,2
6321,Singasandra,1510.0,3.0,75.0,3
6322,Singasandra,1179.0,2.0,56.0,2
6323,Singasandra,1416.0,2.0,67.0,2
6324,Singasandra,1476.0,2.0,73.0,3
6325,Singasandra,1139.7,2.0,45.0,2
6326,Singasandra,1465.0,2.0,60.0,2
6327,Singasandra,1464.0,3.0,56.0,3
6328,Singasandra,1653.0,3.0,85.0,3
6329,Somasundara Palya,1255.0,2.0,67.0,2
6330,Somasundara Palya,1448.0,2.0,68.0,2
6331,Somasundara Palya,1570.0,3.0,68.0,3
6332,Somasundara Palya,1178.0,2.0,73.0,2
6333,Somasundara Palya,1260.0,2.0,60.0,2
6334,Somasundara Palya,1033.0,2.0,48.0,2
6335,Somasundara Palya,1329.0,2.0,70.0,2
6336,Somasundara Palya,2372.0,3.0,140.0,3
6337,Somasundara Palya,1185.0,2.0,70.0,2
6338,Somasundara Palya,1575.0,3.0,68.0,3
6339,Somasundara Palya,1600.0,3.0,68.0,3
6340,Somasundara Palya,1600.0,3.0,69.0,3
6341,Somasundara Palya,2400.0,3.0,140.0,4
6342,Somasundara Palya,1650.0,3.0,95.0,3
6343,Somasundara Palya,1186.0,2.0,72.0,2
6344,Somasundara Palya,1600.0,3.0,69.0,3
6345,Sompura,825.0,2.0,33.0,2
6346,Sompura,1025.0,2.0,37.0,3
6347,Sompura,1020.0,2.0,41.0,2
6348,Sompura,1126.0,2.0,39.0,2
6349,Sompura,825.0,2.0,32.0,2
6350,Sompura,1360.0,2.0,45.0,3
6351,Sompura,1350.0,2.0,47.0,3
6352,Sompura,2150.0,3.0,85.0,4
6353,Sonnenahalli,1415.0,2.0,55.0,3
6354,Sonnenahalli,896.0,2.0,43.75,2
6355,Sonnenahalli,1120.0,2.0,43.0,2
6356,Sonnenahalli,1100.0,2.0,44.0,2
6357,Sonnenahalli,1011.0,2.0,50.53,2
6358,Sonnenahalli,1484.0,3.0,74.18,3
6359,Sonnenahalli,1610.0,3.0,80.48,3
6360,Sonnenahalli,1415.0,2.0,65.0,3
6361,Sonnenahalli,1268.0,2.0,58.0,2
6362,Sonnenahalli,1268.0,2.0,56.0,2
6363,Sonnenahalli,605.0,1.0,30.24,1
6364,Sonnenahalli,1484.0,3.0,75.0,3
6365,Subramanyapura,929.0,2.0,50.17,2
6366,Subramanyapura,1200.0,2.0,52.0,2
6367,Subramanyapura,975.0,2.0,58.0,2
6368,Subramanyapura,1277.0,2.0,55.0,2
6369,Subramanyapura,985.0,2.0,58.0,2
6370,Subramanyapura,1245.0,2.0,68.0,3
6371,Subramanyapura,1313.0,2.0,73.0,2
6372,Subramanyapura,1313.0,2.0,66.5,2
6373,Subramanyapura,1255.0,2.0,79.0,3
6374,Subramanyapura,1330.0,3.0,72.0,3
6375,Subramanyapura,929.0,2.0,48.0,2
6376,Subramanyapura,950.0,2.0,55.0,2
6377,Subramanyapura,929.0,2.0,56.0,2
6378,Subramanyapura,1800.0,3.0,90.0,3
6379,Subramanyapura,1260.0,2.0,76.0,3
6380,Subramanyapura,1278.0,2.0,59.0,3
6381,Subramanyapura,960.0,2.0,55.0,2
6382,Subramanyapura,1260.0,2.0,73.0,3
6383,Subramanyapura,1278.0,3.0,62.71,3
6384,Subramanyapura,1278.0,3.0,70.0,3
6385,Subramanyapura,929.0,2.0,49.0,2
6386,Subramanyapura,1260.0,2.0,75.0,3
6387,Subramanyapura,1000.0,2.0,45.0,2
6388,Subramanyapura,2495.0,3.0,130.0,3
6389,Subramanyapura,929.0,1.0,51.0,2
6390,Subramanyapura,1880.0,3.0,110.0,3
6391,Subramanyapura,1800.0,3.0,80.0,3
6392,Sultan Palaya,1100.0,2.0,45.0,2
6393,Sultan Palaya,900.0,2.0,45.0,2
6394,Sultan Palaya,1765.0,3.0,80.0,3
6395,Sultan Palaya,1009.0,2.0,65.0,2
6396,Sultan Palaya,5000.0,5.0,325.0,4
6397,Sultan Palaya,1070.0,2.0,49.0,2
6398,TC Palaya,1475.0,3.0,98.0,3
6399,TC Palaya,1200.0,2.0,60.0,2
6400,TC Palaya,1200.0,2.0,66.0,3
6401,TC Palaya,1600.0,2.0,65.0,3
6402,TC Palaya,1200.0,3.0,66.0,3
6403,TC Palaya,1350.0,2.0,75.0,3
6404,TC Palaya,1240.0,2.0,60.0,2
6405,TC Palaya,1500.0,2.0,100.0,3
6406,TC Palaya,1200.0,2.0,65.0,2
6407,TC Palaya,1200.0,2.0,70.0,2
6408,TC Palaya,900.0,2.0,55.0,2
6409,TC Palaya,1200.0,2.0,66.0,3
6410,TC Palaya,1200.0,2.0,66.5,3
6411,TC Palaya,4800.0,3.0,302.0,4
6412,TC Palaya,1000.0,2.0,64.0,2
6413,TC Palaya,1100.0,3.0,50.0,3
6414,TC Palaya,900.0,2.0,55.0,2
6415,TC Palaya,1200.0,2.0,66.0,2
6416,TC Palaya,1200.0,2.0,66.0,3
6417,TC Palaya,1200.0,2.0,66.5,3
6418,TC Palaya,900.0,2.0,55.0,2
6419,TC Palaya,1200.0,2.0,66.0,3
6420,TC Palaya,900.0,2.0,55.0,2
6421,TC Palaya,1500.0,3.0,83.0,3
6422,TC Palaya,1350.0,3.0,60.0,3
6423,TC Palaya,1200.0,2.0,65.0,2
6424,TC Palaya,1500.0,2.0,75.0,2
6425,TC Palaya,1200.0,2.0,66.0,3
6426,TC Palaya,1000.0,2.0,70.0,2
6427,TC Palaya,1100.0,2.0,65.0,2
6428,TC Palaya,1200.0,3.0,66.0,3
6429,TC Palaya,1200.0,2.0,66.0,3
6430,TC Palaya,1200.0,2.0,66.0,3
6431,TC Palaya,1800.0,2.0,80.0,2
6432,TC Palaya,1200.0,2.0,66.0,3
6433,TC Palaya,1200.0,2.0,70.0,2
6434,TC Palaya,1350.0,1.0,55.0,1
6435,TC Palaya,900.0,2.0,55.0,2
6436,TC Palaya,900.0,2.0,55.0,2
6437,TC Palaya,1082.0,2.0,64.0,2
6438,TC Palaya,1995.0,3.0,100.0,3
6439,TC Palaya,1200.0,2.0,66.0,3
6440,TC Palaya,1200.0,2.0,66.0,3
6441,TC Palaya,1152.0,2.0,55.0,2
6442,TC Palaya,1200.0,2.0,66.0,3
6443,TC Palaya,1200.0,2.0,66.0,3
6444,TC Palaya,1200.0,2.0,66.0,3
6445,Talaghattapura,1868.0,3.0,131.0,3
6446,Talaghattapura,2940.5,3.0,120.0,3
6447,Talaghattapura,2106.0,3.0,126.0,3
6448,Talaghattapura,1868.0,3.0,121.0,3
6449,Talaghattapura,2106.0,3.0,126.0,3
6450,Talaghattapura,1868.0,3.0,135.0,3
6451,Talaghattapura,1856.0,3.0,135.0,3
6452,Talaghattapura,1868.0,3.0,120.0,3
6453,Talaghattapura,1804.0,3.0,115.0,3
6454,Talaghattapura,1856.0,3.0,135.0,3
6455,Talaghattapura,2254.0,3.0,153.0,3
6456,Talaghattapura,2106.0,3.0,148.0,3
6457,Talaghattapura,1856.0,3.0,135.0,3
6458,Talaghattapura,2273.0,3.0,159.0,3
6459,Talaghattapura,2099.0,3.0,147.0,3
6460,Talaghattapura,1100.0,2.0,50.0,2
6461,Talaghattapura,1100.0,2.0,49.49,2
6462,Talaghattapura,1575.0,3.0,80.0,3
6463,Talaghattapura,2273.0,3.0,145.0,3
6464,Talaghattapura,1175.0,2.0,62.0,2
6465,Talaghattapura,1804.0,3.0,127.0,3
6466,Talaghattapura,1062.0,2.0,42.48,2
6467,Talaghattapura,2940.5,3.0,122.0,3
6468,Talaghattapura,1800.0,3.0,84.0,3
6469,Talaghattapura,2265.0,3.0,159.0,3
6470,Talaghattapura,2099.0,3.0,134.0,3
6471,Thanisandra,510.0,1.0,25.25,1
6472,Thanisandra,1296.0,2.0,80.0,2
6473,Thanisandra,1436.0,3.0,74.75,3
6474,Thanisandra,2144.0,3.0,145.0,3
6475,Thanisandra,3000.0,4.0,120.0,4
6476,Thanisandra,1075.0,2.0,45.8,2
6477,Thanisandra,445.0,1.0,28.0,1
6478,Thanisandra,1296.0,2.0,83.0,2
6479,Thanisandra,1825.0,3.0,100.0,3
6480,Thanisandra,2144.0,3.0,135.0,3
6481,Thanisandra,1240.0,2.0,62.0,3
6482,Thanisandra,1093.0,2.0,70.0,2
6483,Thanisandra,1265.0,2.0,79.0,3
6484,Thanisandra,1651.0,3.0,97.38,3
6485,Thanisandra,1265.0,2.0,85.0,2
6486,Thanisandra,510.0,1.0,25.25,1
6487,Thanisandra,1086.5,2.0,48.145,1
6488,Thanisandra,1564.0,3.0,101.0,3
6489,Thanisandra,1183.0,2.0,58.56,2
6490,Thanisandra,1847.0,3.0,123.0,3
6491,Thanisandra,1800.0,3.0,90.0,3
6492,Thanisandra,1697.0,3.0,114.0,3
6493,Thanisandra,1050.0,2.0,45.0,2
6494,Thanisandra,3500.0,5.0,160.0,6
6495,Thanisandra,1573.0,3.0,95.0,3
6496,Thanisandra,1917.0,3.0,122.0,3
6497,Thanisandra,693.0,1.0,34.3,1
6498,Thanisandra,1098.0,2.0,68.0,2
6499,Thanisandra,760.0,1.0,50.3,1
6500,Thanisandra,1111.0,2.0,50.0,2
6501,Thanisandra,2002.0,3.0,112.0,3
